feature_0,feature_1,feature_2,feature_3,feature_4,default_flag
0.7567970127369775,-2.126318158342581,-0.2539517063972351,2.4189705855467185,-2.7401592465343256,1
-0.1370452474619244,1.9895253641213808,0.2436572237027144,-2.1687257224125194,2.0443221890843875,0
-0.7776458649704522,0.7731345527992048,-2.230468019124459,-0.9628028848453464,1.453477675343406,0
1.12666871622426,1.5107609533876007,-1.5978721344948377,-1.4429065727279249,0.432650019202072,0
-1.3136121820471027,1.2598832712472194,-0.484173951248737,-1.5766473471966629,2.410749724844096,0
-1.0392812308743704,-1.0803151057226912,-0.9394632419859826,0.9930827267454154,-0.0968296317427355,1
-1.2877803817815474,-1.6505240756979636,-0.8682609615983323,1.566967149291552,-0.4209244259731668,1
-2.4125756163520915,0.4071092669798767,-0.645572072035395,-0.8388929306685681,2.587767074588445,0
-1.0321563988349345,-1.05615202153185,-0.9626510119189764,0.9681995996872826,-0.0799974968852681,1
0.2619343732843791,0.9581601899773912,0.3603687159048611,-0.9901249107813648,0.6861949609080393,1
-0.875001962514854,-0.7788392329252398,0.6373246830230725,0.6951142651903621,0.0445951015499095,1
0.5335378662620062,1.1925066796689343,-1.3307051313309262,-1.1979002137094563,0.665204934932064,0
-0.5786729091882845,1.0863940460094106,-0.5893322314273619,-1.2677331351704937,1.5747078251586406,0
-1.3661831465562528,0.7837365196512657,-0.7469232850701676,-1.0717587940394844,1.999157755666631,0
-1.0960409885143845,-1.322962611484395,-0.3187483152461331,1.2454113696473297,-0.2793136089514636,1
0.5483143664058364,0.6979170821391485,0.3675104105406022,-0.6619587325395179,0.174545323559005,0
-0.3534312458185935,0.3732304314925585,0.1675701058009903,-0.4611511823407663,0.681671165702037,0
-0.4344358779981726,1.1322201729281995,0.8468821038849139,-1.2932639286021188,1.4876975182296777,0
1.024767363004866,1.5084597135026252,0.1074443743408925,-1.457309269671748,0.5231393481613901,0
-0.9750028182938164,1.9297306830697556,1.355572935710348,-2.243076404909204,2.7490007585303355,0
0.6748710208279112,1.258325868792035,0.8272361076574231,-1.2454778531348207,0.6001273302035514,0
0.890427791285743,-0.3234279317535943,2.0538186900865956,0.496411083736088,-1.1221769274816356,1
1.0059904871137546,-1.715158489738572,-0.3879649689074522,2.0167610144205668,-2.570158465675405,1
2.0990749508706426,0.8733796587805908,0.4566880107303991,-0.5942634372791804,-1.0670358093089898,0
-1.7896022052761291,2.3330018682404363,-1.0902084067994298,-2.813046366028174,3.879227662585656,0
-1.9750169929556511,0.5759778707342158,-0.5898923177556078,-0.948541395775627,2.3526134440301316,0
0.569181822919808,3.0552792056073743,-2.177967732194688,-3.201288551333927,2.4301143423302474,0
-1.5450492600205932,1.0259906722849836,-0.5849076534177698,-1.362706104132944,2.395634340023328,0
2.232246326585872,1.097226682519155,-0.3559740843858328,-0.8136514643831845,-0.9722111037878874,1
-0.9070006068568705,-0.8724178328866113,1.1815677164191465,0.7907514295677912,-0.0165839995644161,1
0.4815161840397812,-2.1217154884639804,0.094621044669358,2.36839213307884,-2.485268079313086,1
2.1947322642101543,2.0480406521808345,0.9639069340758624,-1.845470608752794,-0.0206664722010578,0
-0.8261333020148044,-0.8887255261338565,-0.0531068016969106,0.8217414814304884,-0.1058918262001853,1
-0.355220115107473,-1.9492505815656755,-0.1539052269746876,2.0437151493204615,-1.5575997005307562,1
1.891119719772827,0.0647643350820629,0.0314915622619957,0.2434979932595462,-1.658049181498899,1
-0.074480508045589,0.6918061743568098,0.5199021395287525,-0.7585636130065685,0.735267126525112,0
0.8711454776344577,-0.3203642855874561,-0.9943550656308734,0.4899113980337259,-1.101677872650219,1
0.8247853651934391,0.2878962961348303,0.2138087939410634,-0.1738755721873703,-0.4726055054630586,0
-0.5709327254004817,-0.1685262300861658,-1.1997252650902137,0.0871792116361507,0.356827580046151,0
1.1669082484015496,0.9560503217462006,0.2232809132553705,-0.8378958587977094,-0.1391849696980001,0
-0.9668042080742876,-1.1600988653112956,-1.2203206899439758,1.0911514849762358,-0.2397503090206415,1
1.437685090484406,0.1642691465206284,-0.2581751380314344,0.0610326870808166,-1.1495054147059067,1
1.3693898813221246,-0.0279492686514964,-0.4456503030299945,0.2570541752661935,-1.27283680199402,1
1.2800040938691033,-0.476969384366446,0.0755763726700378,0.7265821876708295,-1.6247609395073086,1
-0.8760717309566901,-0.7785497609253498,0.7114105794654951,0.6946247643860366,0.0458476792426814,1
-0.117704154481637,-0.0176018513672605,-0.3824523976692902,-0.000517077486824,0.0901035577881402,0
1.3967439128591272,-0.032634212487047,-0.5125341106465501,0.2666401619060781,-1.3022438421033815,0
-1.0264595436298076,-1.045004939193208,-0.2310694774576803,0.9571196730021946,-0.0744249743877816,1
2.7859881540546576,0.2551116555865161,-0.5912847888018945,0.1864570962385086,-2.288538518777652,0
0.9085957417246526,-0.6328117133054437,0.2952325750406031,0.8331407879631838,-1.4372220524902817,1
-1.249470033267553,-1.4331900408253335,-1.340072071123935,1.338886036680311,-0.2460794732378055,1
-0.7631336475368731,-0.753160544432429,1.0703651602299298,0.6859522051152078,-0.032405897132832,0
-0.9572301413032072,-1.0693782537176275,0.0558639398444969,0.9948813835637186,-0.1609269481471804,1
-1.2810544531021797,0.6514407435350472,0.9567031863856584,-0.9149511600029,1.7940591953627645,0
-1.1594177874759128,-1.5714694599913317,-1.0084487325473497,1.5029638026943068,-0.4614309291611709,1
1.2062830889157667,-0.2187900480795706,1.447796418457866,0.4358794853249865,-1.3085794783543203,1
1.515996151688522,1.080376566730452,-0.9087696708079732,-0.9141578577791024,-0.3368257453734642,0
1.321555149997914,-0.3511007126729644,0.820553502887897,0.5976979034631622,-1.5411168048666557,1
-0.9543401267223368,-1.2409569301634875,-1.6313351104170732,1.1804349694787903,-0.3291078498890551,1
0.0322567488847889,0.9383307204101764,1.6994359830087096,-1.006793037047223,0.8760224832341952,0
-1.1077348906171074,-1.3305493500878205,-0.051522928524646,1.251657198641647,-0.2759947469280783,1
-0.9549233148051064,-1.0454473087948928,-0.5764195763348439,0.969450316901298,-0.1399353822930245,1
-1.446560079613775,-1.849406144203364,2.392109635273993,1.755183255266704,-0.4683627077220111,1
-0.3529816499711664,0.814765194550551,0.5181017020299757,-0.9373416931930452,1.107286934698042,0
-1.0829978026070817,1.1269350581401771,1.356583385827982,-1.3950291305895712,2.0726589384509047,0
1.632812086705314,-0.0939593706908348,0.0376965731239229,0.3719052847500816,-1.576189358496765,1
-1.8277700025162753,-0.3565348396629451,-0.4828275908069183,0.0817195802606383,1.318892306698242,0
-0.917888950340953,-0.9434502312012264,0.6276062975618311,0.8655669077660254,-0.0752150147694812,1
-1.0721306506198651,1.2672666444857543,-0.3365525898781734,-1.5445982443819395,2.1981741238920605,0
0.5969132465461544,2.544308462441759,-1.3734028889697492,-2.645530798940092,1.9118626375043424,0
3.936005600582517,0.8418263394758644,1.0901834710204468,-0.2558507070094118,-2.7687181071386155,0
0.9763007732253082,0.7697620943779055,0.415826629455343,-0.66853802988563,-0.1455149240299331,0
-1.0402250890518596,1.129496533607321,-1.234511998422396,-1.3907046926637876,2.036215871112893,0
1.579086935038676,0.9546705270548906,-0.436155441507485,-0.7681099544134118,-0.5155159843876238,0
1.358576624700412,0.583988372203601,0.0827729037854257,-0.4048090073630623,-0.6725570290489588,0
0.6967112228080048,0.9487104398497388,-0.4975724983092138,-0.907889792350636,0.2815176847958955,0
1.5305859329372549,-1.3296641757740757,1.8987349813552388,1.687869402597265,-2.675481875739194,1
-0.7426462226277005,-0.5989064520236093,0.3483417392461269,0.5229595378259518,0.0977902203468289,1
-1.2390114938226522,-1.6924245559617654,-0.2486158537666773,1.620244391696061,-0.5057229302262901,1
2.2526805464459514,-0.6927114755685349,0.6025802679783409,1.1204655942967197,-2.7178644822923443,1
0.7975410219233501,-0.8165051791412071,0.4509626347764768,1.01288156502697,-1.513425396512759,1
-1.0048585315304417,-0.8107214188119674,-1.092141593428733,0.7079871425106887,0.131976207900106,1
0.423847758055671,-0.3358362964172682,-0.3314313712815028,0.432483641569485,-0.7096554487517897,1
-1.1871186437045145,-1.2995807611563972,0.6662696720435232,1.2050988772063682,-0.1738907568822568,1
-1.603114401580854,0.3375280434225675,0.3379575282321183,-0.6297117089270237,1.7841831865314988,0
-1.5044877986451888,0.077400351208631,-0.4327738835883886,-0.3327805652882921,1.4434627260518538,0
-1.1737083776153536,-1.8759440000319525,0.2106008392976417,1.8290197679815707,-0.7422085189963116,1
-2.3507686932928884,0.5828715888797766,-2.169677417725702,-1.0182390242786137,2.7011234629125913,0
-0.0375390733944338,-1.865926493157948,0.5793467597567757,2.0064763707623356,-1.7662284090660358,1
-0.7126006540630478,-0.6319555215690402,0.8524686434329506,0.5635867007041903,0.0385666542425887,1
1.1258158530827296,-0.0771592316636819,-0.6314370274831833,0.2697749339632082,-1.098714781817036,1
-1.044540395724348,-0.945956674769792,-1.8210860692944963,0.8472844910027992,0.0375939237656949,1
2.7539284668281163,0.0702275804414196,-2.104749505719014,0.3805715279441697,-2.4377602376802257,0
1.4547891589367523,0.5150950338590793,-0.8506132529519478,-0.3145543397788289,-0.8265643775043174,0
-1.4215929198841448,1.6457320624284475,-1.055089368176695,-2.010738531515208,2.8812854145285973,0
-1.5403159985965564,0.8967141701755023,0.5533889830744267,-1.2224766732866237,2.2665926649184365,0
-0.9200778551316804,-1.2964421412782667,0.6927690318488605,1.2459617594377548,-0.4138157865507049,1
-0.6601064327351529,0.6284737439624007,0.0013256887344072,-0.7872871836755392,1.2069611809667355,0
-0.1298861663385531,1.221981499233731,-0.4146269005718631,-1.3396221330465,1.297226793167182,0
2.859697996357762,0.7422001928580364,1.9002684243109649,-0.326731211702588,-1.8856212463828448,1
1.0656704803883854,1.974601142456583,-1.0962203248685651,-1.9533388515085337,0.9356928490174664,0
0.2372057725000029,-1.572951784345486,-0.3939866812431204,1.7359817886240458,-1.733507669928583,1
-0.9080918151384972,0.4117342490802947,0.2076033514006257,-0.5945903104633767,1.2234519849743566,0
-1.8829623269516853,1.6330338167438416,-0.3508494300764745,-2.073489895885126,3.288786573385945,0
-0.9704948775511756,-1.293362945571795,0.5032520647495048,1.2342863123814245,-0.3649754066555649,0
2.2675126622452213,-0.4443592337167052,-0.0292164058539852,0.8550361256691477,-2.491730441670126,1
1.0423767198905474,1.3814539590062245,-0.5387608373460957,-1.3173956433577727,0.3845739986529863,0
-0.9838320523630656,-2.513265224296161,1.8884369396142568,2.5479337195639307,-1.529891588052406,1
-1.1484313002294129,-2.0108635315297283,-0.4194347526585506,1.978740186516085,-0.8953857385531966,1
-1.5282078231327905,0.3037391746623017,0.4929864585144592,-0.580853133227426,1.6834313139195964,0
-0.9146646545146871,-1.170591400988575,-1.3927354721669964,1.11110881217581,-0.2973107746189165,1
-2.815152251350523,0.7445213037421614,2.169936588080543,-1.2695516543117509,3.279590469123042,0
0.284866740229889,-1.5579801706320415,0.3583445110760032,1.727729910148124,-1.762423862411132,1
0.8884091176276382,-0.9656623132238188,0.8336032048373484,1.1888278508333876,-1.7400147212021024,1
-1.412037366759483,-0.4416441090912559,1.638359732270941,0.2424098388139535,0.8585396342319672,0
0.5819426318558654,-0.4617943944977475,0.1796222726319234,0.5945455082931044,-0.9750235027509314,1
-0.8054029028340799,0.960271298193924,0.0618833528871352,-1.1692587462167343,1.6592941208755272,0
-0.991449968374254,-1.139555892806974,-0.453414108383854,1.0649088664209434,-0.197506272999769,1
-2.0817628388392584,0.6902013047129296,-1.5304614097433769,-1.089437092799639,2.5599417560120044,0
1.6253606025021932,-1.071287897228667,-0.2138751675546389,1.4248738241541754,-2.5124075586197865,1
-2.1835420602950215,0.7978313563989069,1.146030144142065,-1.222397820728073,2.756389664726159,0
-1.5828066650799637,-2.238004629582444,-1.2640061679473638,2.151772206916824,-0.7193537680960278,1
1.1252780203379902,-0.3910873231348212,0.0130433743769521,0.6083068657476485,-1.401126087385243,1
1.2437384968624003,1.1368414469265975,-0.0197943445207079,-1.020176962017029,-0.0346446306309446,0
-2.020311679847672,0.7021302005691729,1.798725018351312,-1.0921218990038095,2.5155434283975007,0
0.875647582619181,-1.9821583515064736,0.1365973955887523,2.2831648706015035,-2.7091935036011425,1
0.683729478250144,-0.4068620090769851,0.4187599601274965,0.5521582249217853,-1.014626301398723,1
-0.8563593652146583,0.6621599143294965,0.8431053323232401,-0.8561419470283351,1.4180147341309095,0
2.6613520774588553,2.7693051280432317,-0.7094311573284758,-2.546149896635869,0.2507317219021199,0
1.5484154793238607,0.8557268724153613,2.394361900582451,-0.6664658170697167,-0.5830791546179082,0
-0.5924194428594157,-0.2271909782953442,0.2949714557088215,0.1468980854999727,0.3197721602868334,1
-0.7735746640832484,1.1939705851921505,0.1234798091645942,-1.4160664479183525,1.855826873475324,0
1.332673302304066,-1.0213849869147649,1.568182429527326,1.3225476703882637,-2.1979710415149545,1
1.268763740898291,-0.4557928096167248,-0.9214510234289212,0.7018773909693978,-1.5941017819765295,1
0.2532741698522165,-0.2559976627702063,-2.391956204313024,0.3181011945861041,-0.4774336841620106,0
1.0343341908028276,-1.891232601794031,-0.7459421264756013,2.21138128765459,-2.765834626898963,1
-0.6215211934834213,1.4214606999295372,-0.2140676977278613,-1.636255380908635,1.936987789900504,0
-1.2077493681086438,-1.92077368240395,-0.4829098394605177,1.8717351073485216,-0.7544929993405195,1
2.4638433263495325,0.7828663999309906,1.2551457883749038,-0.4361888469439581,-1.486235418711546,1
0.7801622456727243,-0.7484651239961233,0.0683715659676587,0.936609969543608,-1.431964218771521,1
0.7344836101075323,-1.1491341700429407,-1.3481770454274902,1.361225942816842,-1.7770004480644488,1
0.5987744562032782,-0.6739716586069568,-0.7670674554003005,0.8262012292583119,-1.1950611130656263,1
0.401747221961823,-0.0215132667340084,0.3954209853880381,0.0897745524523019,-0.3862667165341895,0
-0.6925298378974907,1.0292779986801368,0.0998869544092129,-1.2249904274231278,1.6231850150021183,0
1.886672701777928,0.4310726097064018,-0.6493648196138809,-0.1523602271548965,-1.3005624591396607,1
1.8248751116849964,0.9850449283051969,1.399486426972343,-0.7601467014843847,-0.7098263523339128,0
-1.2814400764409832,-1.6632101823870638,0.3562527887060835,1.5817017018459714,-0.4389333055832402,1
-0.7468244416914331,-0.2185430442348742,1.2531328247682434,0.1119851751585778,0.468593803139339,1
0.9902952401953312,-0.392758114562635,-0.1642419850320318,0.5877425726438714,-1.2799310123155538,1
1.8807123069348908,1.9576243829050028,-0.0091823533851389,-1.799975154633414,0.1777883347310433,0
-0.851585495546314,-0.6162451096792223,-1.014479726707414,0.523610896052831,0.1801734475181652,1
-1.9787367083406355,2.000491868177294,-0.3126684457323573,-2.485721180971737,3.7304722126644334,0
-0.1682500405430582,0.821629191457532,0.957932055215684,-0.9141357637295804,0.9458412146066238,0
1.5517676737674977,0.3479935172741334,-2.5535495960558983,-0.1182397120041593,-1.076026998039562,1
-0.3174844924290834,0.9381656684636636,1.220282896417717,-1.0645667607687408,1.1940574027159063,0
2.978121469160727,0.5206224412057443,-0.1061940900397531,-0.0681019495402421,-2.207157093214555,1
0.3582647228879492,-0.7736210682522525,-0.1309258051261265,0.893836651502304,-1.0723946266756494,1
1.3080576944709748,0.648143962228322,1.2710653260070337,-0.482381882327894,-0.5646929919561178,1
1.3761091105886312,1.3246568264222884,0.0910936062559131,-1.2008318529068809,0.0261426596495111,0
0.5015188242402137,-1.9415719347329996,-1.5004765491630017,2.1773932626665156,-2.3296508724767757,1
-0.7610807545604729,-0.8861795881703818,1.040061819902576,0.8297744242113074,-0.1626200521559525,1
1.3257688453665972,1.0947797373051846,0.5720062783004729,-0.961214419009164,-0.1498599387043637,0
0.6727903737086789,1.5236909914882069,-1.3820175686924376,-1.532060829088457,0.8580638459990536,0
-0.963429850667797,-0.9962568814074328,-1.037066073569996,0.914981144328762,-0.0847336485372216,1
-0.7842477395214293,-0.7039219958518348,-1.188963419534962,0.6293420673534944,0.0343126073061259,1
-0.6002923043119054,-0.2572010874737472,0.7424589135926203,0.1779642051973236,0.2979789473039902,1
-0.9059923938872108,-1.017543277419477,1.8205439079418155,0.9474592124554332,-0.1575288407843903,1
2.314940108075038,0.3627856034540286,-1.478546936998799,-0.0077384391214601,-1.7560879098131823,1
-2.267121940990129,0.7600083667327833,-0.1251744283831642,-1.1954488489199724,2.7959361749924483,0
-0.2266664747203782,1.0773350514618747,-0.7788370428204348,-1.1996344796837186,1.2457120055298718,0
-0.5985887577982477,-0.2724214549928275,0.386382653848061,0.1946640523990503,0.2817433465410395,1
0.1822484306495031,2.697103509028291,-1.1301787294846837,-2.879053926483676,2.4365519629418277,0
-0.6410940279262105,0.9488572749753276,-0.7773714848459066,-1.1297211097317807,1.49879301937825,0
0.7364431493244437,-1.3026687866047386,-0.7239647304677874,1.5271619802277203,-1.9269245847782412,1
0.4833475989780929,-1.889131844948794,0.4349410383678986,2.1178173867860712,-2.2625207052500382,1
-0.939511229782934,-0.7016030633704371,0.66536893503283,0.6011137341211621,0.1778086242226182,1
2.287289125359009,0.4326629992700471,-1.4940377932897506,-0.0876939907151148,-1.6635082908693275,1
0.6623636801776269,-1.5324002824266558,0.9386400226789446,1.7626888074605571,-2.0811888040920596,1
-0.8503416370404844,-0.8335693319227551,-0.1415257533669482,0.7582355149756507,-0.0306484087107747,1
1.3209567200820012,0.1663127161955352,0.1358594240816568,0.0394866052496896,-1.0413342949466016,1
0.965976655937687,-1.2714988319227198,-0.9799255747822444,1.5315737212321603,-2.105678865142715,1
-1.1020996404673973,-1.6916528247915985,0.0151829425404331,1.6420981087634063,-0.6295405524965498,1
-1.4863623390510927,0.9039905435959908,0.3594757975471255,-1.221385326729415,2.224526461971545,0
0.89897073967156,2.3941943802462347,2.9356579023277782,-2.433558430855641,1.4922101122159883,0
0.0313889884435808,-1.6027467224512726,0.321291470757388,1.7340167111289635,-1.5750041202266476,1
2.0913106751702455,1.189779669441245,-2.123947582700665,-0.9368373751914268,-0.7546861679720397,1
1.8519634595511312,-0.3302851713950064,0.3981472651225371,0.6631331559498674,-2.0035973203164974,0
-0.8404036344675413,-0.6544452579971506,1.4069347458917507,0.5666686146796214,0.1331419255374979,1
-0.3186288236859537,0.6825060672693589,-0.2942425056364576,-0.7889870988623167,0.948419560603522,0
-0.4261308301015921,-0.2322996031604434,0.4935602043342916,0.1799623940447197,0.1635538019329942,0
-1.20060467552885,-2.334121402191702,1.103217572053658,2.31877980388691,-1.1598211363487203,1
2.482427536954365,1.047194026783409,-0.3998999901093165,-0.7182285743592918,-1.248100817730234,1
-1.296060944603718,-1.6381364080219096,0.8614365256328049,1.552233011730951,-0.4014382580056914,1
2.287546399880135,0.5335865407764482,0.0829874188125099,-0.1965133469359894,-1.5663639953880637,1
0.5328171050637727,-0.6743587765333494,0.3754558576272528,0.8156897329291304,-1.135426711391882,0
-1.1444344604901562,-1.153053782316112,0.7979945496122363,1.0541191025172267,-0.0713449046682627,1
-0.6388205253399106,1.5557340836617393,0.5954908976392573,-1.7839569228806202,2.08228341557795,0
-1.719264492328894,0.2740344197189817,0.2952799406208684,-0.5804697518999036,1.8285931435959504,0
-1.4590365004060335,0.8896944941954517,-1.9495617177543672,-1.2014369156294695,2.1858715789598104,0
-0.6571166880888877,-0.3370495365583522,-1.4452052644122255,0.2546776332771054,0.2726341218544765,1
-1.3906401478044483,-1.795323531897484,1.3511140899867151,1.7061124866401056,-0.4670557637815395,1
-0.9557854960017262,-0.8766158544601766,-0.3756336657655356,0.7871960539922284,0.023749879559677,1
0.4207198809597133,-1.2027571404965556,-0.9013756798971744,1.3670764672179794,-1.5432779099575349,1
1.34188795734562,2.4730377988815553,-1.198951397993876,-2.445212595550481,1.1653184011477369,0
-0.9371751594808264,1.9716630803211428,-0.0055602936480705,-2.2820391174917187,2.755044621320173,0
-1.0152767396295217,-1.0591319963187136,-0.1956985311469014,0.9742109152545404,-0.0982298872787651,1
-1.1027674055525538,-1.3376406879406053,-1.1979664292172616,1.26012943409679,-0.2873563968959702,1
-0.7092971382152071,0.6601755677762106,-0.7047284356108838,-0.8296334583420539,1.282303049774952,0
0.4155121941283497,2.476674437434068,1.1218615047942522,-2.60263478106962,2.01164288349975,0
2.3539933963846513,1.7862848453957056,-0.4888861190436912,-1.5367362081398197,-0.4181230798873805,0
-0.3359347635419661,1.0028676257963385,1.6773770878054892,-1.1374152358913272,1.2732725859976723,0
-1.0351304635587788,-0.7696577881292626,-0.8261119917145421,0.6586775008838295,0.1991387499516205,1
1.0480148802931677,0.3897261586117834,1.359189494164025,-0.2467262714478244,-0.5774466101956377,1
-0.7666165245373907,0.4394643079389894,2.3490757867007575,-0.6010592526815,1.1214939055207012,0
1.004552780095182,0.759018137519244,-0.6172122466479616,-0.6522676467472883,-0.1815851169181443,0
0.3980488212542825,-1.7278512041665743,-0.0452543019643364,1.9297168135525575,-2.0293006996977723,1
1.159787161476354,-0.9223712720161826,-0.01789497700835,1.187098680886123,-1.9451438080486836,1
-0.9013998369472292,-0.7013863302133126,-0.0827150238964932,0.6071949711449016,0.1433440433469393,1
1.1936694407518595,-0.8689790220651954,0.6722934080404022,1.1351209611396953,-1.9244531452716127,1
1.637433438655385,0.8950925966206226,-0.6075687917795559,-0.6941777878950659,-0.6260846801457992,1
-0.6774745525935373,1.2216652767332716,-0.0108671370349721,-1.4300158606733069,1.7951169541179244,0
0.4047834340363726,-1.8350322908034364,0.6127907415832897,2.046444469366951,-2.1388439401614656,1
1.3747881465745226,2.121690001586584,0.319965191145163,-2.060776953075863,0.7963799719715132,0
-1.7490272004803598,0.5490338938647544,1.4967104074459814,-0.8820317868006949,2.1210106883249686,0
0.6207250077489168,0.4438915182726821,0.6989196850807888,-0.3759536559637562,-0.1364361089639534,0
-0.1621512776083695,1.4048605443597757,-2.3843067887857456,-1.5422323749772646,1.5030365401462698,0
2.397058173958865,0.8190637132339547,-0.2218882712922687,-0.4862995988251224,-1.3905485678231129,0
1.1670468356834156,-0.8448099085306788,0.6441237678501087,1.104639415407492,-1.8769118139303829,1
-0.935680282329998,0.280675488319595,-1.5118834195632136,-0.4577941087152736,1.1220969282773214,0
2.87304919124628,0.6283685639577979,-1.3410647133015687,-0.2017335344687942,-2.00760117177812,0
0.1426274898931003,0.4193046154088292,-1.3569355696995753,-0.4286530555337433,0.2748132255929146,0
-0.2934929187039703,0.8545252420637364,-0.3352440818680267,-0.9703719662549112,1.0915275382049243,0
-0.776838915291943,0.2626993071480662,-1.5431182279428703,-0.4120841083405628,0.9602385124227704,0
-0.343312521648452,0.9940802622827232,0.0145089992626541,-1.1291591626705748,1.2715061751233228,0
-1.7012830093391949,1.0879081355937814,-0.6862791357550845,-1.4553816408777205,2.59751808904753,0
-0.0114869880783941,-0.7636119902887795,0.4469817170098519,0.821772807151696,-0.7263374656875211,1
2.4244091566600097,0.9286903514522062,0.406622034222674,-0.6000172208753864,-1.309656716588978,1
-0.7596069779319676,-0.4313235221115923,1.0354434164169448,0.3393844888727071,0.2749172791025428,0
2.865919549232924,2.935406695679696,-0.409801243793533,-2.691420066500874,0.2248833320150685,0
1.3490383357369329,0.0123733848155665,0.5101243612500749,0.2101875923176687,-1.2154147646017923,1
3.5886578139140197,1.8164599616139936,-0.227106007780926,-1.3647022347386626,-1.5123041835448632,0
1.4762948341470508,-0.8593421020488907,0.2104962989215036,1.1715567526207735,-2.1722869982528774,1
-0.972140581000384,-2.8886094206336423,-0.8360916702196265,2.9547390076578104,-1.90268781924264,1
0.7701466093461853,-0.0306747923400922,-0.2563406783724922,0.1607000990597664,-0.7302757550267582,0
-0.6472559701088227,-0.6079086388577617,-0.7397711639729673,0.5484758839450555,0.0023183160778676,1
1.828354215546441,-0.5056098876811866,-0.8935150925192802,0.8483365382757004,-2.1512836788281513,1
0.4669439678196794,-0.4185021815583472,0.1544936655952511,0.5287928575832019,-0.8286263806636632,0
-1.5063037804798531,-2.4450932390238296,-1.9140600705874673,2.387826442117649,-0.9887701358152,1
-1.1283779100722686,-1.3561966418378004,0.5433908278718096,1.275901328537535,-0.2819601218955512,1
-0.841883814748648,1.2588262454539116,1.2949855848169558,-1.4973422801927467,1.980551910994496,0
1.4163701529554564,-0.5603399499354587,-0.7451677703173505,0.8391062294694713,-1.829268598452634,1
